catalog_id,path,line,col,pattern_kind,summary,tokens,csv_candidate_fields,disposition,canonical_field_citation,governed_ref,notes
9dfb985c6a742e64,.claude/worktrees/lucid-mendel-d5530a/server.py,5934,10,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
7be2a007a46be41a,.claude/worktrees/lucid-mendel-d5530a/server.py,6061,10,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
48c210a5536aef3e,.claude/worktrees/lucid-mendel-d5530a/server.py,6075,56,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
dfd6691c66ade589,.claude/worktrees/lucid-mendel-d5530a/server.py,6228,28,DEFAULT_OR_ZERO_BOOL,`a or 0`-style default with market-like left operand,volume,movers.screeners.*.volume;pricehistory.candles.*.volume;streaming.content.*.ASKS.*.ASKS.*.ASK_VOLUME;streaming.content.*.ASKS.*.TOTAL_VOLUME;streaming.content.*.BIDS.*.BIDS.*.BID_VOLUME;streaming.content.*.BIDS.*.TOTAL_VOLUME;streaming.content.*.TOTAL_VOLUME;streaming.content.*.VOLUME,UNREVIEWED,,,
425707b3a8110273,.claude/worktrees/lucid-mendel-d5530a/server.py,6598,18,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
8cdac3c646124f3e,.claude/worktrees/lucid-mendel-d5530a/server.py,6603,45,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
4b932667c5f3dde5,.claude/worktrees/lucid-mendel-d5530a/signals.py,448,21,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),iv,,UNREVIEWED,,,
241776941336555b,.claude/worktrees/lucid-mendel-d5530a/tools/batch_backfill_movement_predictions_v1.py,191,9,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
df9c6bd7793a1895,.claude/worktrees/lucid-mendel-d5530a/tools/batch_backfill_movement_predictions_v1.py,242,72,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
2888f430903446b9,.claude/worktrees/lucid-mendel-d5530a/tools/batch_backfill_movement_predictions_v1.py,252,27,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
08703ded9857e34e,.claude/worktrees/lucid-mendel-d5530a/tools/ingest_1m_to_staging.py,89,20,DICT_GET_MARKET_DEFAULT,".get('volume', <default>) on market-like key",get volume,movers.screeners.*.volume;pricehistory.candles.*.volume;streaming.content.*.ASKS.*.ASKS.*.ASK_VOLUME;streaming.content.*.ASKS.*.TOTAL_VOLUME;streaming.content.*.BIDS.*.BIDS.*.BID_VOLUME;streaming.content.*.BIDS.*.TOTAL_VOLUME;streaming.content.*.TOTAL_VOLUME;streaming.content.*.VOLUME,UNREVIEWED,,,
a7e62cdf74cd536e,.claude/worktrees/lucid-mendel-d5530a/transformer_model.py,139,18,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),c o spot,,UNREVIEWED,,,
dc2db3cabf26b460,.claude/worktrees/lucid-mendel-d5530a/transformer_model.py,140,18,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),h l spot,,UNREVIEWED,,,
40837ef8866e762d,.claude/worktrees/lucid-mendel-d5530a/transformer_model.py,141,18,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),c spot,,UNREVIEWED,,,
23069df7ee0ce6e4,.claude/worktrees/lucid-mendel-d5530a/v2_decision/a2_option_expression.py,55,16,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),ask bid,chains.callExpDateMap.*.ask;chains.putExpDateMap.*.ask;chains.underlying.ask;streaming.content.*.ASKS.*.ASKS.*.ASK_VOLUME;streaming.content.*.ASKS.*.ASK_PRICE;streaming.content.*.ASK_ID;streaming.content.*.ASK_MIC_ID;streaming.content.*.ASK_PRICE;streaming.content.*.ASK_SIZE;streaming.content.*.ASK_TIME_MILLIS;chains.callExpDateMap.*.bid;chains.putExpDateMap.*.bid;chains.underlying.bid;streaming.content.*.BIDS.*.BIDS.*.BID_VOLUME;streaming.content.*.BIDS.*.BID_PRICE;streaming.content.*.BID_ID;streaming.content.*.BID_MIC_ID;streaming.content.*.BID_PRICE;streaming.content.*.BID_SIZE;streaming.content.*.BID_TIME_MILLIS,UNREVIEWED,,,
a7c803c90a394552,.claude/worktrees/lucid-mendel-d5530a/v2_decision/a2_option_expression.py,481,12,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),iv,,UNREVIEWED,,,
093c55205d578a09,.claude/worktrees/lucid-mendel-d5530a/v2_decision/a2_option_expression.py,485,9,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),log math risk_free_rate sigma spot sqrt_t strike time_to_expiry_years,,UNREVIEWED,,,
06a45a299ec7b314,.claude/worktrees/lucid-mendel-d5530a/v2_decision/a2_option_expression.py,486,17,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),spot strike,,UNREVIEWED,,,
5e5704d4b0c7b4ad,.claude/worktrees/lucid-mendel-d5530a/v2_decision/a2_option_expression.py,491,12,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),pdf_d1 sigma spot sqrt_t,,UNREVIEWED,,,
705004828ecdd466,.claude/worktrees/lucid-mendel-d5530a/v2_decision/a2_option_expression.py,509,15,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),dte,,UNREVIEWED,,,
1c2885d3f1e4bcc8,.claude/worktrees/lucid-mendel-d5530a/volatility_regime.py,88,13,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),iv,,UNREVIEWED,,,
84bc216cbe802861,.claude/worktrees/lucid-mendel-d5530a/volatility_regime.py,116,15,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),atr spot,,UNREVIEWED,,,
54812cba0c2bc211,.claude/worktrees/sleepy-aryabhata-e82d1d/backfill_flow_imbalance.py,168,30,DICT_GET_MARKET_DEFAULT,".get('volume', <default>) on market-like key",get volume,movers.screeners.*.volume;pricehistory.candles.*.volume;streaming.content.*.ASKS.*.ASKS.*.ASK_VOLUME;streaming.content.*.ASKS.*.TOTAL_VOLUME;streaming.content.*.BIDS.*.BIDS.*.BID_VOLUME;streaming.content.*.BIDS.*.TOTAL_VOLUME;streaming.content.*.TOTAL_VOLUME;streaming.content.*.VOLUME,UNREVIEWED,,,
b8dfe5c7f2b6a2ee,.claude/worktrees/sleepy-aryabhata-e82d1d/calibration/analyze_phase3.py,231,43,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
51ffee2f8c320f5e,.claude/worktrees/sleepy-aryabhata-e82d1d/calibration/analyze_phase3.py,465,107,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
679cb1d6e6a09c9a,.claude/worktrees/sleepy-aryabhata-e82d1d/calibration/analyze_phase4.py,129,43,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
f1b05671b6e943d6,.claude/worktrees/sleepy-aryabhata-e82d1d/calibration/analyze_phase4.py,382,107,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
d9c0548e8e8bf0e7,.claude/worktrees/sleepy-aryabhata-e82d1d/calibration/anchor_audit.py,256,18,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
25db79f2e657c7bd,.claude/worktrees/sleepy-aryabhata-e82d1d/calibration/audit_phase1.py,83,26,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
2e75081e6ba5f430,.claude/worktrees/sleepy-aryabhata-e82d1d/calibration/audit_phase1.py,371,55,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
2e5d17fb3b1d9db0,.claude/worktrees/sleepy-aryabhata-e82d1d/calibration/backfill_outcomes.py,144,10,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
0459775f5d682023,.claude/worktrees/sleepy-aryabhata-e82d1d/calibration/canonical_1m_grid_scan.py,56,37,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
77d42c1ff6300974,.claude/worktrees/sleepy-aryabhata-e82d1d/calibration/edge_discovery.py,192,14,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
172184d46c899b82,.claude/worktrees/sleepy-aryabhata-e82d1d/calibration/edge_validation.py,122,43,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
a978163286465710,.claude/worktrees/sleepy-aryabhata-e82d1d/calibration/movement_target_phase65_isolation_v1.py,229,9,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
b68281861a11ce41,.claude/worktrees/sleepy-aryabhata-e82d1d/calibration/movement_target_phase65_isolation_v1.py,236,49,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
d305ab3661c0c144,.claude/worktrees/sleepy-aryabhata-e82d1d/calibration/phase65_edge_isolation_v1.py,406,9,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
882d9e9b2e739048,.claude/worktrees/sleepy-aryabhata-e82d1d/calibration/phase65_edge_isolation_v1.py,414,49,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
731b0cf8d00627a9,.claude/worktrees/sleepy-aryabhata-e82d1d/calibration/phase6_edge_discovery_governed_v1.py,190,14,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
32eaecefdf3d6bbd,.claude/worktrees/sleepy-aryabhata-e82d1d/calibration/repair_anchor_coverage_pad_v1.py,64,101,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
000357b82ec8a3b5,.claude/worktrees/sleepy-aryabhata-e82d1d/calibration/repair_canonical_1m_edge_carry_v1.py,85,101,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
d8fe6c3ac2e57eff,.claude/worktrees/sleepy-aryabhata-e82d1d/calibration/repair_canonical_1m_interior_gaps_v1.py,98,101,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
86bbd61f04b21d31,.claude/worktrees/sleepy-aryabhata-e82d1d/calibration/validate_logging_e2e.py,134,13,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
7c5a1579606cf3a4,.claude/worktrees/sleepy-aryabhata-e82d1d/calibration/validate_logging_e2e.py,137,13,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
e2925d433b1493cb,.claude/worktrees/sleepy-aryabhata-e82d1d/calibration/writer.py,269,21,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
a995cd2fea00e09d,.claude/worktrees/sleepy-aryabhata-e82d1d/call_engine.py,1069,11,DEFAULT_OR_ZERO_BOOL,`a or 0`-style default with market-like left operand,spot,,UNREVIEWED,,,
06328ab06b0a5b79,.claude/worktrees/sleepy-aryabhata-e82d1d/db.py,2717,28,DICT_GET_MARKET_DEFAULT,".get('volume', <default>) on market-like key",get volume,movers.screeners.*.volume;pricehistory.candles.*.volume;streaming.content.*.ASKS.*.ASKS.*.ASK_VOLUME;streaming.content.*.ASKS.*.TOTAL_VOLUME;streaming.content.*.BIDS.*.BIDS.*.BID_VOLUME;streaming.content.*.BIDS.*.TOTAL_VOLUME;streaming.content.*.TOTAL_VOLUME;streaming.content.*.VOLUME,UNREVIEWED,,,
1dfd22a82cd43977,.claude/worktrees/sleepy-aryabhata-e82d1d/features/inference_snapshot.py,126,13,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
ab59ce72996a2c78,.claude/worktrees/sleepy-aryabhata-e82d1d/features/inference_snapshot.py,130,21,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
44b4f70201a6bc6a,.claude/worktrees/sleepy-aryabhata-e82d1d/features/signal_layer_v1.py,57,8,DEFAULT_OR_ZERO_BOOL,`a or 0`-style default with market-like left operand,bar,,UNREVIEWED,,,
382937a2f11551ac,.claude/worktrees/sleepy-aryabhata-e82d1d/features/signal_layer_v1.py,58,9,DEFAULT_OR_ZERO_BOOL,`a or 0`-style default with market-like left operand,bar,,UNREVIEWED,,,
f1cebbd47d3dd6d9,.claude/worktrees/sleepy-aryabhata-e82d1d/liquidity_value_engine.py,448,19,DICT_GET_MARKET_DEFAULT,".get('high', <default>) on market-like key",get high,pricehistory.candles.*.high;streaming.content.*.HIGH_PRICE;streaming.content.*.HIGH_PRICE_52_WEEK,UNREVIEWED,,,
960dc76e79a197ba,.claude/worktrees/sleepy-aryabhata-e82d1d/liquidity_value_engine.py,448,37,DICT_GET_MARKET_DEFAULT,".get('low', <default>) on market-like key",get low,pricehistory.candles.*.low;streaming.content.*.LOW_PRICE;streaming.content.*.LOW_PRICE_52_WEEK,UNREVIEWED,,,
a8b3a81972b6200d,.claude/worktrees/sleepy-aryabhata-e82d1d/liquidity_value_engine.py,448,54,DICT_GET_MARKET_DEFAULT,".get('close', <default>) on market-like key",close get,chains.underlying.close;pricehistory.candles.*.close;streaming.content.*.CLOSE_PRICE,UNREVIEWED,,,
8fd944423d1c90af,.claude/worktrees/sleepy-aryabhata-e82d1d/liquidity_value_engine.py,732,80,DEFAULT_OR_ZERO_BOOL,`a or 0`-style default with market-like left operand,vwap,,UNREVIEWED,,,
c78205d7b63bae8f,.claude/worktrees/sleepy-aryabhata-e82d1d/liquidity_value_engine.py,765,80,DEFAULT_OR_ZERO_BOOL,`a or 0`-style default with market-like left operand,vwap,,UNREVIEWED,,,
2229037a5cf2d48c,.claude/worktrees/sleepy-aryabhata-e82d1d/liquidity_value_engine.py,880,80,DEFAULT_OR_ZERO_BOOL,`a or 0`-style default with market-like left operand,vwap,,UNREVIEWED,,,
5348deccd75383fa,.claude/worktrees/sleepy-aryabhata-e82d1d/liquidity_value_engine.py,1065,85,DEFAULT_OR_ZERO_BOOL,`a or 0`-style default with market-like left operand,vwap,,UNREVIEWED,,,
1f6ef7e3fbfa615b,.claude/worktrees/sleepy-aryabhata-e82d1d/live_market_plane.py,91,21,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),ask bid,chains.callExpDateMap.*.ask;chains.putExpDateMap.*.ask;chains.underlying.ask;streaming.content.*.ASKS.*.ASKS.*.ASK_VOLUME;streaming.content.*.ASKS.*.ASK_PRICE;streaming.content.*.ASK_ID;streaming.content.*.ASK_MIC_ID;streaming.content.*.ASK_PRICE;streaming.content.*.ASK_SIZE;streaming.content.*.ASK_TIME_MILLIS;chains.callExpDateMap.*.bid;chains.putExpDateMap.*.bid;chains.underlying.bid;streaming.content.*.BIDS.*.BIDS.*.BID_VOLUME;streaming.content.*.BIDS.*.BID_PRICE;streaming.content.*.BID_ID;streaming.content.*.BID_MIC_ID;streaming.content.*.BID_PRICE;streaming.content.*.BID_SIZE;streaming.content.*.BID_TIME_MILLIS,UNREVIEWED,,,
f92ae8f892821d73,.claude/worktrees/sleepy-aryabhata-e82d1d/live_market_plane.py,112,30,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),af bf mid,,UNREVIEWED,,,
c61ce0e7bb971d9e,.claude/worktrees/sleepy-aryabhata-e82d1d/live_market_plane.py,116,9,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
0258ce73568b2c3c,.claude/worktrees/sleepy-aryabhata-e82d1d/lstm_data.py,175,13,DEFAULT_ZERO_IFEXP,Conditional expression with zeroish fallback; check for market defaulting,spot,,UNREVIEWED,,,
c9574e6bb982fd7a,.claude/worktrees/sleepy-aryabhata-e82d1d/lstm_data.py,175,13,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),spot spot_start,,UNREVIEWED,,,
5859c31d1c68e457,.claude/worktrees/sleepy-aryabhata-e82d1d/lstm_data.py,199,20,DEFAULT_ZERO_IFEXP,Conditional expression with zeroish fallback; check for market defaulting,spot,,UNREVIEWED,,,
a8f1c3e868846a68,.claude/worktrees/sleepy-aryabhata-e82d1d/lstm_data.py,199,20,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),spot trend_start,,UNREVIEWED,,,
edae0f846db4c08e,.claude/worktrees/sleepy-aryabhata-e82d1d/lstm_data.py,205,24,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),spot vwap,,UNREVIEWED,,,
a7bc4f4f31e7049b,.claude/worktrees/sleepy-aryabhata-e82d1d/lstm_data.py,461,32,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),ref_spot spot,,UNREVIEWED,,,
b78796bb5a1728cd,.claude/worktrees/sleepy-aryabhata-e82d1d/lstm_data.py,502,32,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),ref_spot spot,,UNREVIEWED,,,
970ab12702c6fff0,.claude/worktrees/sleepy-aryabhata-e82d1d/lstm_model.py,336,17,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
081d4ea6cbd335c9,.claude/worktrees/sleepy-aryabhata-e82d1d/lstm_model.py,516,31,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
