register_id,language,path,line,col,pattern_kind,surface_form,tokens,csv_candidates,csv_lexical_topk_note,v2_trace,disposition,canonical_field_citation,governed_ref,notes
dece24c7067deb23233c,python,training_cache.py,1,400,FORMAL_NMD,L1 orchestration,L1_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
865d6d4d51c397fd8cbd,python,training_cache.py,690,1068,FORMAL_NMD,L690 orchestration,L690_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
789f2434df445bbf6a39,python,training_cache.py,691,1069,FORMAL_NMD,L691 orchestration,L691_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
9edbd7682e0896d76b57,python,training_cache.py,692,1070,FORMAL_NMD,L692 orchestration,L692_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
6321e6939d449be305ad,python,training_cache.py,693,1071,FORMAL_NMD,L693 orchestration,L693_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
7d2e7d6dd864d0c1930a,python,training_cache.py,694,1072,FORMAL_NMD,L694 orchestration,L694_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
bb603900a14e6b725ae2,python,training_cache.py,695,121,FORMAL_KEEP_DERIVED,compute_artifact_sha256_map,compute_artifact_sha256_map,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,KEEP_DERIVED,,,CSV grep zero hits for compute_artifact_sha256_map | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
9de6b5d3f597a8f1f22f,python,training_cache.py,696,1073,FORMAL_NMD,L696 orchestration,L696_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
2b2f640aa3bd8f221b62,python,training_cache.py,697,1074,FORMAL_NMD,L697 orchestration,L697_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
584930e81733b4b6136a,python,training_cache.py,698,1075,FORMAL_NMD,L698 orchestration,L698_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
5fe708d4ae23e73d8aa4,python,training_cache.py,699,1076,FORMAL_NMD,L699 orchestration,L699_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
a0e1f1a2556e26473e05,python,training_cache.py,700,1077,FORMAL_NMD,L700 orchestration,L700_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
0035f73a7fd778048388,python,training_cache.py,701,1078,FORMAL_NMD,L701 orchestration,L701_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
4b0c5efc704070d3f466,python,training_cache.py,702,1079,FORMAL_NMD,L702 orchestration,L702_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
6fddfe346c4c0f595102,python,training_cache.py,703,1080,FORMAL_NMD,L703 orchestration,L703_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
6710efd7bb68f3a1afb2,python,training_cache.py,704,122,FORMAL_KEEP_DERIVED,validate_manifest_artifact_hashes,validate_manifest_artifact_hashes,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,KEEP_DERIVED,,,CSV grep zero hits for validate_manifest_artifact_hashes | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
5e3ea8e73648fe97c4cc,python,training_cache.py,705,1081,FORMAL_NMD,L705 orchestration,L705_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
673e613f8b62cb83f3ee,python,training_cache.py,706,1082,FORMAL_NMD,L706 orchestration,L706_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
a6ed5fcad757e17858b9,python,training_cache.py,707,1083,FORMAL_NMD,L707 orchestration,L707_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
7dce2f2466b03a7fd6fa,python,training_cache.py,708,1084,FORMAL_NMD,L708 orchestration,L708_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
b61a6216af0931e9eae5,python,training_cache.py,709,1085,FORMAL_NMD,L709 orchestration,L709_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
e2b6b28ee222378d4d3b,python,training_cache.py,710,1086,FORMAL_NMD,L710 orchestration,L710_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
79092987ad9b827c892f,python,training_cache.py,711,1087,FORMAL_NMD,L711 orchestration,L711_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
9d160f4c38c84cfeeafe,python,training_cache.py,712,1088,FORMAL_NMD,L712 orchestration,L712_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
24bc3613cb0b002f45da,python,training_cache.py,713,1089,FORMAL_NMD,L713 orchestration,L713_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
309a80de65fabb95383d,python,training_cache.py,714,1090,FORMAL_NMD,L714 orchestration,L714_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
932087195b312e192171,python,training_cache.py,715,1091,FORMAL_NMD,L715 orchestration,L715_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
9b849b1b26fd526513a7,python,training_cache.py,716,1092,FORMAL_NMD,L716 orchestration,L716_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
f23d6f7b2c7277e5cd84,python,training_cache.py,717,1093,FORMAL_NMD,L717 orchestration,L717_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
68d492b5fef87742d67e,python,training_cache.py,718,1094,FORMAL_NMD,L718 orchestration,L718_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
580fe54a86279a4979c9,python,training_cache.py,719,1095,FORMAL_NMD,L719 orchestration,L719_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
395fd375ccb11612ed96,python,training_cache.py,720,1096,FORMAL_NMD,L720 orchestration,L720_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
a1897ab423de4dc052cc,python,training_cache.py,721,1097,FORMAL_NMD,L721 orchestration,L721_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
f5a3d6585acf717225df,python,training_cache.py,722,1098,FORMAL_NMD,L722 orchestration,L722_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
62888b7b5401041bee96,python,training_cache.py,723,1099,FORMAL_NMD,L723 orchestration,L723_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
19a53ef0d4a3dcee26ad,python,training_cache.py,724,1100,FORMAL_NMD,L724 orchestration,L724_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
e9be1cc843a23408f6cc,python,training_cache.py,725,1101,FORMAL_NMD,L725 orchestration,L725_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
ba01cef5e1f39ee4ff33,python,training_cache.py,726,1102,FORMAL_NMD,L726 orchestration,L726_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
ca12da0d819cf2ba07c7,python,training_cache.py,727,1103,FORMAL_NMD,L727 orchestration,L727_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
7e35e7f826c4b16ee545,python,training_cache.py,728,1104,FORMAL_NMD,L728 orchestration,L728_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
e819f9986a526398839a,python,training_cache.py,729,1105,FORMAL_NMD,L729 orchestration,L729_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
7122a9d8d15db14de58f,python,training_cache.py,730,1106,FORMAL_NMD,L730 orchestration,L730_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
01f943fdcb37ae256f55,python,training_cache.py,731,1107,FORMAL_NMD,L731 orchestration,L731_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
08d625276f63effec8f6,python,training_cache.py,732,1108,FORMAL_NMD,L732 orchestration,L732_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
38bd5cec2566ce8a0bd7,python,training_cache.py,733,1109,FORMAL_NMD,L733 orchestration,L733_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
5f132dded50f1eee3db4,python,training_cache.py,734,1110,FORMAL_NMD,L734 orchestration,L734_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
cff020173f7bc9ef501e,python,training_cache.py,735,1111,FORMAL_NMD,L735 orchestration,L735_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
539dfce3c033aaf42ed8,python,training_cache.py,736,1112,FORMAL_NMD,L736 orchestration,L736_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
af3d1bf53323449bc630,python,training_cache.py,737,1113,FORMAL_NMD,L737 orchestration,L737_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
09de0e328e090763c10e,python,training_cache.py,738,1114,FORMAL_NMD,L738 orchestration,L738_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
ce0cbb48c3163710f656,python,training_cache.py,739,1115,FORMAL_NMD,L739 orchestration,L739_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
ba7a1094ae8ba33cfb06,python,training_cache.py,740,1116,FORMAL_NMD,L740 orchestration,L740_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
8596786c0782b33ec26d,python,training_cache.py,741,1117,FORMAL_NMD,L741 orchestration,L741_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
345ef56857b37d74c549,python,training_cache.py,742,1118,FORMAL_NMD,L742 orchestration,L742_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
98a356a6d2823c50d748,python,training_cache.py,743,1119,FORMAL_NMD,L743 orchestration,L743_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
a11d3856717f841a2e24,python,training_cache.py,744,1120,FORMAL_NMD,L744 orchestration,L744_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
c02a1191f70cd5751552,python,training_cache.py,745,1121,FORMAL_NMD,L745 orchestration,L745_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
ac301ab7c496f45a7db7,python,training_cache.py,746,123,FORMAL_KEEP_DERIVED,full_skip_eligible,full_skip_eligible,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,KEEP_DERIVED,,,CSV grep zero hits for full_skip_eligible | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
a671d241149974c053be,python,training_cache.py,747,1122,FORMAL_NMD,L747 orchestration,L747_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
bbe72a477b0442927340,python,training_cache.py,748,1123,FORMAL_NMD,L748 orchestration,L748_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
b5a1e815dc20807ad802,python,training_cache.py,749,1124,FORMAL_NMD,L749 orchestration,L749_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
69e00d3ec57b3f4d0eaf,python,training_cache.py,750,1125,FORMAL_NMD,L750 orchestration,L750_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
21475fd1feb9cf9d86a1,python,training_cache.py,751,1126,FORMAL_NMD,L751 orchestration,L751_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
2ef5eda52ae3a4cacb8b,python,training_cache.py,752,1127,FORMAL_NMD,L752 orchestration,L752_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
dc8e373f8b117fe11133,python,training_cache.py,753,1128,FORMAL_NMD,L753 orchestration,L753_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
49ff42477b411ec637d5,python,training_cache.py,754,1129,FORMAL_NMD,L754 orchestration,L754_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
909ab873b14e3d80fb3b,python,training_cache.py,755,1130,FORMAL_NMD,L755 orchestration,L755_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
cef74604bc1952ae22e0,python,training_cache.py,756,1131,FORMAL_NMD,L756 orchestration,L756_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
9c36e970dd545adb38f9,python,training_cache.py,757,1132,FORMAL_NMD,L757 orchestration,L757_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
80af40030110b25cfa11,python,training_cache.py,758,1133,FORMAL_NMD,L758 orchestration,L758_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
c02c4c005ead42f19007,python,training_cache.py,759,1134,FORMAL_NMD,L759 orchestration,L759_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
482cb4e9b29333accc53,python,training_cache.py,760,1135,FORMAL_NMD,L760 orchestration,L760_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
e90c7913962a244a27f9,python,training_cache.py,761,1136,FORMAL_NMD,L761 orchestration,L761_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
3969846f5662acffcdd3,python,training_cache.py,762,1137,FORMAL_NMD,L762 orchestration,L762_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
2d8ab247960d482e12ed,python,training_cache.py,763,1138,FORMAL_NMD,L763 orchestration,L763_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
c0e892162396ac694b10,python,training_cache.py,764,1139,FORMAL_NMD,L764 orchestration,L764_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
6f46bbb60fcd138fda5c,python,training_cache.py,765,1140,FORMAL_NMD,L765 orchestration,L765_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
58859726084b125049d0,python,training_cache.py,766,1141,FORMAL_NMD,L766 orchestration,L766_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
82b2985522a01deea91f,python,training_cache.py,767,1142,FORMAL_NMD,L767 orchestration,L767_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
86cb0afb18c830e3e926,python,training_cache.py,768,1143,FORMAL_NMD,L768 orchestration,L768_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
3f02a5a0ce10d86af3e6,python,training_cache.py,769,1144,FORMAL_NMD,L769 orchestration,L769_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
76c9ba6d40a87e5516b8,python,training_cache.py,770,1145,FORMAL_NMD,L770 orchestration,L770_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
2ba107c1a97b1419265f,python,training_cache.py,771,1146,FORMAL_NMD,L771 orchestration,L771_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
1c78c17d165acadf5eab,python,training_cache.py,772,1147,FORMAL_NMD,L772 orchestration,L772_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
d63b5ed74541ca2c9116,python,training_cache.py,773,1148,FORMAL_NMD,L773 orchestration,L773_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
677dda70cc7033ea61b8,python,training_cache.py,774,1149,FORMAL_NMD,L774 orchestration,L774_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
fc20300c013d2e30f2cb,python,training_cache.py,775,1150,FORMAL_NMD,L775 orchestration,L775_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
fe6fcc5d9defdb14d224,python,training_cache.py,776,1151,FORMAL_NMD,L776 orchestration,L776_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
6184d7d53f7ddad4ee6b,python,training_cache.py,777,1152,FORMAL_NMD,L777 orchestration,L777_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
