register_id,language,path,line,col,pattern_kind,surface_form,tokens,csv_candidates,csv_lexical_topk_note,v2_trace,disposition,canonical_field_citation,governed_ref,notes
fee80a1b67616aeab2d8,python,features/lstm_sequence_input.py,1,400,FORMAL_NMD,L1 orchestration,L1_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
7a8d1abd54ac220dadec,python,features/lstm_sequence_input.py,137,530,FORMAL_NMD,L137 orchestration,L137_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
df691f27d6d2d456a9b1,python,features/lstm_sequence_input.py,138,531,FORMAL_NMD,L138 orchestration,L138_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
07360b914a235e765b6e,python,features/lstm_sequence_input.py,139,532,FORMAL_NMD,L139 orchestration,L139_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
4779250890bd87c99607,python,features/lstm_sequence_input.py,140,533,FORMAL_NMD,L140 orchestration,L140_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
14a641e3b9de8bb300ac,python,features/lstm_sequence_input.py,141,534,FORMAL_NMD,L141 orchestration,L141_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
848e278e2fc7abffc863,python,features/lstm_sequence_input.py,142,535,FORMAL_NMD,L142 orchestration,L142_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
287cef4a8bc4705f260f,python,features/lstm_sequence_input.py,143,536,FORMAL_NMD,L143 orchestration,L143_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
f0594a036a1f2c9286f6,python,features/lstm_sequence_input.py,144,200,FORMAL_PASS_THROUGH,CANONICAL_TO_XGB_TABULAR merge into db row,CANONICAL_TO_XGB_TABULAR_merge_into_db_row,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,PASS_THROUGH,,,PASS_THROUGH canonical MVP feature names | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
080bffe93ad834696a84,python,features/lstm_sequence_input.py,145,537,FORMAL_NMD,L145 orchestration,L145_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
bc0553334c3f83ed6d43,python,features/lstm_sequence_input.py,146,538,FORMAL_NMD,L146 orchestration,L146_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
f1f81652e74fe579c301,python,features/lstm_sequence_input.py,147,539,FORMAL_NMD,L147 orchestration,L147_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
af42452c159d10eb2ae5,python,features/lstm_sequence_input.py,148,540,FORMAL_NMD,L148 orchestration,L148_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
6f741a4e16d3527289f3,python,features/lstm_sequence_input.py,149,106,FORMAL_KEEP_DERIVED,_ts_close timestamp proximity helper,_ts_close_timestamp_proximity_helper,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,KEEP_DERIVED,,,CSV grep zero hits for _ts_close | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
4732de5e4eb882fef361,python,features/lstm_sequence_input.py,150,541,FORMAL_NMD,L150 orchestration,L150_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
15587bb6ad70069c3920,python,features/lstm_sequence_input.py,151,542,FORMAL_NMD,L151 orchestration,L151_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
76173601b174aca28e72,python,features/lstm_sequence_input.py,152,543,FORMAL_NMD,L152 orchestration,L152_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
b8c3af12b259dbbeb745,python,features/lstm_sequence_input.py,153,544,FORMAL_NMD,L153 orchestration,L153_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
5693ad2abe6b3382a4e0,python,features/lstm_sequence_input.py,154,545,FORMAL_NMD,L154 orchestration,L154_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
9b473efc82afb5523607,python,features/lstm_sequence_input.py,155,546,FORMAL_NMD,L155 orchestration,L155_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
df9d1ca342beba569b6f,python,features/lstm_sequence_input.py,156,547,FORMAL_NMD,L156 orchestration,L156_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
88aaab3c772c7b4ab4c3,python,features/lstm_sequence_input.py,157,548,FORMAL_NMD,L157 orchestration,L157_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
b369aacc9765b3682065,python,features/lstm_sequence_input.py,158,107,FORMAL_KEEP_DERIVED,build_lstm_merged_windows main producer,build_lstm_merged_windows_main_producer,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,KEEP_DERIVED,,,CSV grep zero hits for build_lstm_merged_windows | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
8196a7bb26122916ba92,python,features/lstm_sequence_input.py,159,549,FORMAL_NMD,L159 orchestration,L159_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
54f0add53762c2bc265a,python,features/lstm_sequence_input.py,160,550,FORMAL_NMD,L160 orchestration,L160_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
34b14512c06906019b93,python,features/lstm_sequence_input.py,161,551,FORMAL_NMD,L161 orchestration,L161_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
317a7ff67545b200b89d,python,features/lstm_sequence_input.py,162,552,FORMAL_NMD,L162 orchestration,L162_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
67c32d5ad5e19ae07fde,python,features/lstm_sequence_input.py,163,553,FORMAL_NMD,L163 orchestration,L163_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
21865e28b155b44f359a,python,features/lstm_sequence_input.py,164,554,FORMAL_NMD,L164 orchestration,L164_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
46edde90edf79d52a7a0,python,features/lstm_sequence_input.py,165,555,FORMAL_NMD,L165 orchestration,L165_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
ebb3755477e2e6ba00ea,python,features/lstm_sequence_input.py,166,556,FORMAL_NMD,L166 orchestration,L166_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
84ae9b6321fab06bdcb0,python,features/lstm_sequence_input.py,167,557,FORMAL_NMD,L167 orchestration,L167_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
250e3dcbdf32accf2c5a,python,features/lstm_sequence_input.py,168,558,FORMAL_NMD,L168 orchestration,L168_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
5d7421474e0c9c2a5e0e,python,features/lstm_sequence_input.py,169,559,FORMAL_NMD,L169 orchestration,L169_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
49bf438d624e24ac49d9,python,features/lstm_sequence_input.py,170,560,FORMAL_NMD,L170 orchestration,L170_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
d79d8af1533a4f87b4e5,python,features/lstm_sequence_input.py,171,561,FORMAL_NMD,L171 orchestration,L171_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
3e76d2d556ef9441be17,python,features/lstm_sequence_input.py,172,562,FORMAL_NMD,L172 orchestration,L172_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
f1540ba2371fbe1c704b,python,features/lstm_sequence_input.py,173,563,FORMAL_NMD,L173 orchestration,L173_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
8b41cc2548dae040a7f9,python,features/lstm_sequence_input.py,174,564,FORMAL_NMD,L174 orchestration,L174_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
e4e9eae4a1b0b766d141,python,features/lstm_sequence_input.py,175,565,FORMAL_NMD,L175 orchestration,L175_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
445fbac26862773176e7,python,features/lstm_sequence_input.py,176,566,FORMAL_NMD,L176 orchestration,L176_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
95ee2c8525a31f125152,python,features/lstm_sequence_input.py,177,567,FORMAL_NMD,L177 orchestration,L177_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
487cac23bc96fc52dc24,python,features/lstm_sequence_input.py,178,568,FORMAL_NMD,L178 orchestration,L178_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
64fb652890b4564c22a9,python,features/lstm_sequence_input.py,179,569,FORMAL_NMD,L179 orchestration,L179_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
dc8994d2c6e781db2fb2,python,features/lstm_sequence_input.py,180,570,FORMAL_NMD,L180 orchestration,L180_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
dd00203b619e2133ff2b,python,features/lstm_sequence_input.py,181,571,FORMAL_NMD,L181 orchestration,L181_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
f4275bd878c07233c744,python,features/lstm_sequence_input.py,182,572,FORMAL_NMD,L182 orchestration,L182_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
aa0a91e8cbc65a31a065,python,features/lstm_sequence_input.py,183,573,FORMAL_NMD,L183 orchestration,L183_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
b27b49fbfaf4a6235b31,python,features/lstm_sequence_input.py,184,574,FORMAL_NMD,L184 orchestration,L184_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
c1a491c69747b6c36f50,python,features/lstm_sequence_input.py,185,575,FORMAL_NMD,L185 orchestration,L185_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
bbf3b26377418652d64b,python,features/lstm_sequence_input.py,186,576,FORMAL_NMD,L186 orchestration,L186_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
ada344d239d1f0f1f0d3,python,features/lstm_sequence_input.py,187,577,FORMAL_NMD,L187 orchestration,L187_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
e8b0939713f23fa12975,python,features/lstm_sequence_input.py,188,578,FORMAL_NMD,L188 orchestration,L188_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
c17a0b42e6f2a9c8af9d,python,features/lstm_sequence_input.py,189,201,FORMAL_PASS_THROUGH,live-bar inference_snapshot_v1 features on last window bar,live-bar_inference_snapshot_v1_features_on_last_window_bar,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,PASS_THROUGH,,,PASS_THROUGH InferenceSnapshotV1 features | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
662b339c6f910989ae59,python,features/lstm_sequence_input.py,190,203,FORMAL_PASS_THROUGH,inference_snapshot_v1 features on last window index,inference_snapshot_v1_features_on_last_window_index,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,PASS_THROUGH,,,PASS_THROUGH InferenceSnapshotV1 features | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
42474460cb0e8606324a,python,features/lstm_sequence_input.py,191,579,FORMAL_NMD,L191 orchestration,L191_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
0f3c0ea82fb8161b94a5,python,features/lstm_sequence_input.py,192,580,FORMAL_NMD,L192 orchestration,L192_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
7d611028cce3d1a77b49,python,features/lstm_sequence_input.py,193,581,FORMAL_NMD,L193 orchestration,L193_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
696760dd516611853887,python,features/lstm_sequence_input.py,194,582,FORMAL_NMD,L194 orchestration,L194_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
5272a8d05b34d5dbf979,python,features/lstm_sequence_input.py,195,583,FORMAL_NMD,L195 orchestration,L195_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
da63d82b9633c09dd36f,python,features/lstm_sequence_input.py,196,584,FORMAL_NMD,L196 orchestration,L196_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
339498e942ef4a14ea1a,python,features/lstm_sequence_input.py,197,585,FORMAL_NMD,L197 orchestration,L197_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
260b6e98c74b86acc771,python,features/lstm_sequence_input.py,198,586,FORMAL_NMD,L198 orchestration,L198_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
ace87cd4b2fb43d9b8be,python,features/lstm_sequence_input.py,199,587,FORMAL_NMD,L199 orchestration,L199_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
a0505fc27ed30ed9ff3a,python,features/lstm_sequence_input.py,200,588,FORMAL_NMD,L200 orchestration,L200_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
94b4bd8d3f6b852cc888,python,features/lstm_sequence_input.py,201,589,FORMAL_NMD,L201 orchestration,L201_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
fe6d6fb730d2470ccbe3,python,features/lstm_sequence_input.py,202,590,FORMAL_NMD,L202 orchestration,L202_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
63d444e5717849a5894c,python,features/lstm_sequence_input.py,203,591,FORMAL_NMD,L203 orchestration,L203_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
edf506121af0e6080bc3,python,features/lstm_sequence_input.py,204,202,FORMAL_PASS_THROUGH,day_snaps live-bar override by ts_utc match,day_snaps_live-bar_override_by_ts_utc_match,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,PASS_THROUGH,,,PASS_THROUGH InferenceSnapshotV1 features | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
