file,line,tags,names,candidate_schwab_fields,code,classification,classification_reason,disposition,disposition_reason,manual_review_required
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,434,,,,probs_1c = probs_5c = probs_3c = probs_8c = probs_13c = None,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,435,,,,probs_15m = probs_60m = None,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,448,,,,"probs_1c, _, _, _ = _literal_empirical_horizon(similar, ""outcome_1c"", 1)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,449,,,,"probs_3c, _, _, _ = _literal_empirical_horizon(similar, ""outcome_3c"", 3)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,450,,,,"probs_5c, _, _, _ = _literal_empirical_horizon(similar, ""outcome_5c"", 5)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,451,,,,"probs_8c, _, _, _ = _literal_empirical_horizon(similar, ""outcome_8c"", 8)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,452,,,,"probs_13c, _, _, _ = _literal_empirical_horizon(similar, ""outcome_13c"", 13)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,453,,,,"probs_15m, _, _, _ = _literal_empirical_horizon(similar, ""outcome_15c"", 15)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,454,,,,"probs_60m, _, _, _ = _literal_empirical_horizon(similar, ""outcome_60c"", 60)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,457,,,,probs_1c = probs_3c = probs_5c = probs_8c = probs_13c = None,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,458,,,,probs_15m = probs_60m = None,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,459,,,,"u1, d1, f1 = _tri_probs(probs_1c)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,460,,,,"u3, d3, f3 = _tri_probs(probs_3c)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,461,,,,"u5, d5, f5 = _tri_probs(probs_5c)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,462,,,,"u8, d8, f8 = _tri_probs(probs_8c)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,463,,,,"u13, d13, f13 = _tri_probs(probs_13c)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,464,,,,"u15, d15, f15 = _tri_probs(probs_15m)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,465,,,,"u60, d60, f60 = _tri_probs(probs_60m)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,472,,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"_cvol = getattr(_last_bar, ""volume"", None)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,481,,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"_cvol = getattr(_last_bar, ""volume"", None)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,599,,low,pricehistory.candles.*.low,"empirical_confidence=""low"",",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,708,,,,"probs_1c, _, _, _ = lit_1c",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,709,,,,"probs_5c, _, _, _ = lit_5c",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,710,,,,"probs_15m, _, _, _ = lit_15c",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,711,,,,"probs_60m, _, _, _ = lit_60c",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,713,,,,"su1, sd1, sf1 = _tri_probs(probs_1c)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,714,,,,"su5, sd5, sf5 = _tri_probs(probs_5c)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,715,,,,"su15, sd15, sf15 = _tri_probs(probs_15m)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,716,,,,"su60, sd60, sf60 = _tri_probs(probs_60m)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,742,,,,from ml_predict import stack_probs_bundle_key,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,744,,,,_spk = stack_probs_bundle_key(),NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,746,,,,"_spk = ""stack_probs_1c""",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,763,,,,if probs_5c is None:,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,765,,low,pricehistory.candles.*.low,"empirical_confidence = ""low""",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,768,,,,"float(probs_5c.get(""up"", 0.33)),",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,769,,,,"float(probs_5c.get(""down"", 0.33)),",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,770,,,,"float(probs_5c.get(""flat"", 0.34)),",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,794,,low,pricehistory.candles.*.low,"if canonical.confidence != ""low"" and avg5 is not None:",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,929,,,,"probs_3c, _, _, _ = lit_3c",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,930,,,,"probs_8c, _, _, _ = lit_8c",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,931,,,,"probs_13c, _, _, _ = lit_13c",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,932,,,,"probs_5c, _, _, _ = lit_5c",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,936,,,,from ml_predict import stack_probs_bundle_key,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,938,,,,_spk = stack_probs_bundle_key(),NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,940,,,,"_spk = ""stack_probs_1c""",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,943,,,,"up_3c, down_3c, flat_3c = _tri_probs(probs_3c)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,944,,,,"up_8c, down_8c, flat_8c = _tri_probs(probs_8c)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,945,,,,"up_13c, down_13c, flat_13c = _tri_probs(probs_13c)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,962,,,,if probs_5c is not None:,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,963,,,,"pu = float(probs_5c.get(""up"", 0.33))",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,964,,,,"pd = float(probs_5c.get(""down"", 0.33))",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,965,,,,"pf = float(probs_5c.get(""flat"", 0.34))",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,1011,,,,if probs_5c is None and n_used > 0:,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,1052,GET_DEFAULT_ZERO,,,"f""sparse auxiliary {_wk} ({_slc.get(_wk, 0)} labeled) — may be withheld in bars.""",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,1055,GET_DEFAULT_ZERO,,,"_st = {k: _slc.get(k, 0) for k in (""outcome_1c"", ""outcome_5c"", ""outcome_15c"")}",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,1059,GET_DEFAULT_ZERO,,,"f""({_st.get(_wk, 0)} labeled vs {MIN_SAMPLES_STATISTICAL}).""",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,1062,,,,if probs_5c is None:,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,1068,,,,"up_pct = int(float(probs_5c.get(""up"", 0.33)) * 100)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,1069,,,,"dn_pct = int(float(probs_5c.get(""down"", 0.33)) * 100)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,1070,,,,"fl_pct = int(float(probs_5c.get(""flat"", 0.34)) * 100)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,1073,,high,pricehistory.candles.*.high,"if empirical_confidence == ""high"" and emp_dom in (""up"", ""down""):",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,1086,DEFAULT_ZERO_OR,,,zone_fresh_bars_1m = (inp.zone_since_bars_1m or inp.zone_since_bars) or 0,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,1105,,low,pricehistory.candles.*.low,"_regime_conf = getattr(regime, ""confidence"", ""low"")",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,1111,,low,pricehistory.candles.*.low,"_agree_label = getattr(fusion, ""model_agreement_label"", ""low"")",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,1126,,low,pricehistory.candles.*.low,"parts.append(f""⚠ Low containment ({_mc_contain:.0%}) despite {_regime_label} — breakout risk."")",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,1131,,high,pricehistory.candles.*.high,"parts.append(f""⚠ High containment ({_mc_contain:.0%}) despite {_regime_label} — breakout may fail."")",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,1142,,high,pricehistory.candles.*.high,"if canonical.confidence == ""high"" and fwd == ""up"":",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,1144,,high,pricehistory.candles.*.high,"elif canonical.confidence == ""high"" and fwd == ""down"":",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,1153,,low,pricehistory.candles.*.low,"_action = ""→ Forward conviction low — default wait unless confluence clears gates.""",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/prediction_engine.py,1213,,low,pricehistory.candles.*.low,tier-stop viability; per-horizon withholding may still apply where counts are low.,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/print_liquidity_value_snapshot.py,150,,open,pricehistory.candles.*.open,"with open(args.bars_file, ""r"") as f:",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/print_price_levels.py,71,,high,pricehistory.candles.*.high,"print(""Previous Day High:      "", _fmt(pl.pdh))",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/print_price_levels.py,72,,low,pricehistory.candles.*.low,"print(""Previous Day Low:       "", _fmt(pl.pdl))",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/print_price_levels.py,73,,close,chains.underlying.close|pricehistory.candles.*.close,"print(""Previous Day Close:     "", _fmt(pl.pdc))",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/print_price_levels.py,79,,high,pricehistory.candles.*.high,"print(""Overnight High:         "", _fmt(pl.overnight_high))",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/print_price_levels.py,80,,low,pricehistory.candles.*.low,"print(""Overnight Low:          "", _fmt(pl.overnight_low))",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/print_price_levels.py,82,,high,pricehistory.candles.*.high,"print(""Opening Range High:     "", _fmt(pl.orb_high))",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/print_price_levels.py,83,,low,pricehistory.candles.*.low,"print(""Opening Range Low:      "", _fmt(pl.orb_low))",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/realized_contract_eval.py,2,,delta,chains.callExpDateMap.*.delta|chains.putExpDateMap.*.delta,Realized contract-level options PnL for ML evaluation (no delta proxy).,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/realized_contract_eval.py,9,,ask|bid,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,options priced bid@exit_bar (ask@entry). Intrabar stop+target: stop assumed first (conservative).,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/realized_contract_eval.py,10,,,,- exit_reason: stop_hit | target_hit | time_expiry,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/realized_contract_eval.py,36,,ask|open,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|pricehistory.candles.*.open,"PRICING_ENTRY_RULE = ""entry_price = ask (debit to open long option)""",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/realized_contract_eval.py,37,,bid|close,chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid|chains.underlying.close|pricehistory.candles.*.close,"PRICING_EXIT_RULE = ""exit_price = bid (credit to close long option)""",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/realized_contract_eval.py,40,,,,"""if neither hits within replay_max_hold_bars → time_expiry (bars from Call card via """,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/realized_contract_eval.py,42,,close,chains.underlying.close|pricehistory.candles.*.close,"""Same-bar stop+target: candle_open/close body-direction ordering when available; """,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/realized_contract_eval.py,43,,ask|bid,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,"""else conservative stop-first. Option priced bid/ask at exit/entry bar.""",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/realized_contract_eval.py,67,,,,"""expiry"",",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/realized_contract_eval.py,72,,multiplier,chains.callExpDateMap.*.multiplier|chains.putExpDateMap.*.multiplier,"""multiplier"",",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/realized_contract_eval.py,143,,expirationDate,chains.callExpDateMap.*.expirationDate|chains.putExpDateMap.*.expirationDate,"raw_exp = ct.get(""expirationDate"") or ct.get(""expiration"") or """"",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/realized_contract_eval.py,152,,bid,chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,"""bid"": ct.get(""bid""),",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/realized_contract_eval.py,153,,ask,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask,"""ask"": ct.get(""ask""),",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/realized_contract_eval.py,156,,last,chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last,"""last"": ct.get(""last""),",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/realized_contract_eval.py,157,,mark,chains.callExpDateMap.*.mark|chains.putExpDateMap.*.mark|chains.underlying.mark|quotes.extended.mark|quotes.quote.mark|streaming.content.*.MARK,"""mark"": ct.get(""mark""),",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/realized_contract_eval.py,158,,totalVolume,chains.callExpDateMap.*.totalVolume|chains.putExpDateMap.*.totalVolume|chains.underlying.totalVolume|movers.screeners.*.totalVolume|quotes.extended.totalVolume|quotes.quote.totalVolume,"""totalVolume"": ct.get(""totalVolume""),",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/realized_contract_eval.py,159,,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"""volume"": ct.get(""volume""),",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/sleepy-aryabhata-e82d1d/realized_contract_eval.py,160,,openInterest,chains.callExpDateMap.*.openInterest|chains.putExpDateMap.*.openInterest,"""openInterest"": ct.get(""openInterest""),",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
