path,extension,language_family,status,clause,memo_ref,reviewed_at
.claude/worktrees/lucid-mendel-d5530a/.logger_tickers.json.migrated_issue22,.migrated_issue22,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/.playwright_last_run_success,,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/.pytest_cache/.gitignore,,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/.pytest_cache/CACHEDIR.TAG,.TAG,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/.pytest_cache/README.md,.md,markdown,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/.pytest_cache/v/cache/lastfailed,,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/.pytest_cache/v/cache/nodeids,,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/CALL_CARD_SEMANTICS_FIX_AUDIT.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/CARD_STUCK_FIX_AUDIT.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/DATA_STEWARDSHIP.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/EdWebConsole_DesignSystem.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/FUSION_MC_AUDIT.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/LSTM_INACTIVE_FIX_AUDIT.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/MIGRATION_1M_CANONICAL.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/MODEL_RESTORE_LOG.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/MODEL_STATUS_HARDENING_AUDIT.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/Makefile,,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/OPEN_ITEMS.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/PIPELINE_QUALITY.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/PROMOTION_POLICY.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/README.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/SCHWAB_AUTH_AUDIT.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/SNAPSHOT_DATA_AUDIT.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/TRAINING_AND_MAINTENANCE.md,.md,markdown,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/adaptive_shadow_v2_calibration.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/adaptive_similarity_engine.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/bar_rehydration_issue19_v1.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/bayesian_fusion.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/call_engine.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/canonical_distances.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/chains.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/config.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/crash_trace.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/db.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/db_authority.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/db_safety.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/distance_option_a_backfill_v1.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/eval_metrics_store.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/feature_contract_validation.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/feature_contracts.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/governed_stack_contract.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/horizon_outcomes.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/institutional_behavior.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/instrument_identity.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/levels.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/liquidity_models.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/liquidity_value_engine.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/live_decision_bundle.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/live_market_plane.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/live_pipeline_diag.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/lstm_data.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/lstm_model.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/market_context.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/market_data_adapter.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/market_state.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/math_exposure.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/math_exposure_core.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/math_levels.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/math_probabilities.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/math_snapshot_derive.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/math_volatility.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/mc_fusion_adjustment.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/micro_structure.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/ml_data_common.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/ml_horizon.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/ml_predict.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/ml_scheduler.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/ml_train.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/model_contract.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/monte_carlo.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/movement_target_threshold.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/multi_horizon_decision.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/multi_horizon_ml_bundle.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/news_sentiment.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/normalized_training_sync.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/ops_runner.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/order_flow_engine.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/order_flow_live_state.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/order_flow_streaming.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/prediction_engine.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/production_universe.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/realized_contract_eval.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/regime_engine.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/rules_engine.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/scheduler_user_tickers.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/schwab_client.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/schwab_field_dictionary_builder.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/server.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/setup_readiness.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/signal_helpers.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/signal_types.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/signals.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/similarity_audit.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/similarity_feature_search.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/similarity_feature_survivorship.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/similarity_feature_universe.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/snapshot_access.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/snapshot_normalizer.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/test_call_stack_driven.cpython-313-pytest-9.0.2.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/test_order_flow_live.cpython-313-pytest-9.0.2.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/test_order_flow_proxy.cpython-313-pytest-9.0.2.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/tier3_design.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/timeframe_config.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/train_all.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/training_cache.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/training_cache_policy.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/training_provenance.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/transformer_model.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/transformer_train.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/__pycache__/volatility_regime.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/_pipeline_scripts/step3_benchmark_AAPL_5c_postFix.ps1,.ps1,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/adaptive_shadow_v2_calibration.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/adaptive_similarity_engine.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/api_pressure.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/__init__.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/__pycache__/__init__.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/__pycache__/audit.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/__pycache__/eval_runner.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/__pycache__/exceptions.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/__pycache__/governance_visibility.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/__pycache__/lineage.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/__pycache__/live_drift_monitoring.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/__pycache__/manual_control.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/__pycache__/metrics.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/__pycache__/notification_delivery.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/__pycache__/operational_policy.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/__pycache__/promotion_engine.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/__pycache__/scheduler_integration.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/__pycache__/stack_bundle_eval_v1.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/audit.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/eval_runner.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/exceptions.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/governance_visibility.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/lineage.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/live_drift_monitoring.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/manual_control.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/metrics.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/notification_delivery.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/operational_policy.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/promotion_engine.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/scheduler_integration.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/arch_competition/stack_bundle_eval_v1.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/audit_expiry_data.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/audit_gate_labels.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/audit_model_readiness.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/audit_snapshot_data.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/audit_training_data.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/backfill_flow_imbalance.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/backfill_snapshot_derived.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/backups/db/.gitkeep,,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/backups/db/20260507_010117_ed_console.db,.db,catch_all_text,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/backups/db/20260507_010117_manifest.json,.json,json,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/bar_rehydration_issue19_v1.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/bayesian_fusion.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__init__.py,.py,python,excluded,G1.1 .claude worktree dedup,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/__init__.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/analyze_phase3.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/analyze_phase4.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/anchor_audit.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/backfill_outcomes.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/canonical_enforcement.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/db_guard.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/edge_discovery.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/edge_validation.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/json_utils.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/legacy_report.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/movement_target_eval_common_v1.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/movement_target_phase5_discrimination_v1.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/movement_target_phase65_cleanup_v1.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/movement_target_phase65_isolation_v1.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/movement_target_phase6_edge_v1.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/paths.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/phase6_edge_discovery_governed_v1.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/run_production_accumulation_validation.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/schema.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/signal_engineering.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/statistical_integrity.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/trust.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/v2_a1_calibration.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/v2_a1_conformal.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/v2_a1_ev_bounds.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/v2_a1_execution_ev.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/v2_advisory_backfill.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/v2_live_logging.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/validate_logging_e2e.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/validate_outcome_join.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
.claude/worktrees/lucid-mendel-d5530a/calibration/__pycache__/writer.cpython-313.pyc,.pyc,catch_all_text,excluded,V3 reconciliation — build cache,,
